Date,Open,High,Low,Close
16-10-2009,17196.8,17347.85,17126.55,17322.82
17-10-2009,17452.56,17493.17,17260.66,17326.01
20-10-2009,17414.8,17457.26,17185.04,17223.01
21-10-2009,17229.72,17248.69,16997.86,17009.17
22-10-2009,17031.54,17031.54,16721.26,16789.74
23-10-2009,16795.66,17006.77,16765.2,16810.81
26-10-2009,16808.05,16938.88,16706.08,16740.5
27-10-2009,16699.09,16699.09,16311.5,16353.4
28-10-2009,16335.78,16411.14,16144.17,16283.49
29-10-2009,16191.39,16264.09,15993.83,16052.72
30-10-2009,16135.87,16360.88,15805.2,15896.28
03-11-2009,15838.63,15957.06,15330.56,15404.94
04-11-2009,15487.97,15929.09,15487.97,15912.13
05-11-2009,15926.13,16092.38,15564.89,16063.9
06-11-2009,16137.42,16283.86,16075.19,16158.28
09-11-2009,16190.79,16517.42,16147.21,16498.72
10-11-2009,16552.43,16677.53,16371.66,16440.56
11-11-2009,16444.44,16887.8,16405.19,16849.6
12-11-2009,16822.18,16896.62,16605.01,16696.03
13-11-2009,16693.15,16909.74,16666.7,16848.83
16-11-2009,16893.11,17083.2,16893.11,17032.51
17-11-2009,17036.23,17080.17,16882.98,17050.65
18-11-2009,17032.01,17098.79,16958.41,16998.78
19-11-2009,17004.98,17004.98,16712.33,16785.65
20-11-2009,16772.75,17041.79,16635.75,17021.85
23-11-2009,17067.14,17214.58,17045.02,17180.18
24-11-2009,17230.86,17230.86,17027.52,17131.08
25-11-2009,17149.08,17290.48,17124.15,17198.95
26-11-2009,17199.05,17202.51,16808.87,16854.93
27-11-2009,16718.8,16718.8,16210.44,16632.01
30-11-2009,16655.75,17026.91,16655.75,16926.22
01-12-2009,16947.46,17218.46,16947.46,17198.27
02-12-2009,17226.49,17329.68,17142.36,17169.91
03-12-2009,17199.64,17361.27,17128.21,17185.68
04-12-2009,17182.23,17291.83,17032.81,17101.54
07-12-2009,17106.74,17176.62,16943.01,16983.14
08-12-2009,16984.54,17237.79,16964.11,17227.68
09-12-2009,17204.32,17227.96,17057.37,17125.22
10-12-2009,17107,17231.05,17032.3,17189.31
11-12-2009,17199.74,17351.71,17056.12,17119.03
14-12-2009,17118.14,17275.19,17048.17,17097.55
15-12-2009,17150.59,17200.47,16835.78,16877.16
16-12-2009,16866.95,16996.12,16777.94,16912.77
17-12-2009,16912.25,16979.52,16826,16894.25
18-12-2009,16855.91,16899.19,16693.06,16719.83
21-12-2009,16724.84,16750.99,16577.78,16601.2
22-12-2009,16633.81,16738.12,16633.81,16692
23-12-2009,16723.96,17252.09,16723.96,17231.11
24-12-2009,17265.47,17413.69,17198.09,17360.61
29-12-2009,17388.67,17486.05,17372.63,17401.56
30-12-2009,17402.24,17440.05,17322.8,17343.82
31-12-2009,17365.37,17530.94,17365.37,17464.81
04-01-2010,17473.45,17582.84,17378.38,17558.73
05-01-2010,17555.77,17729.78,17555.77,17686.24
06-01-2010,17719.47,17790.33,17636.71,17701.13
07-01-2010,17701.97,17733.34,17566.54,17615.72
08-01-2010,17603.87,17658.12,17508.96,17540.29
11-01-2010,17724.59,17776.57,17500.79,17526.71
12-01-2010,17534.1,17612,17392.55,17422.51
13-01-2010,17368.03,17528.31,17276.46,17509.8
14-01-2010,17525.71,17628.04,17525.71,17584.87
15-01-2010,17604.31,17639.85,17529.11,17554.3
18-01-2010,17538.72,17712.6,17505.5,17641.08
19-01-2010,17650.82,17664.86,17463.78,17486.06
20-01-2010,17486.69,17590.59,17425.05,17474.49
21-01-2010,17474.49,17474.49,17025.26,17051.14
22-01-2010,16978.36,17000.33,16608.09,16859.68
25-01-2010,16847.7,16877.77,16705.56,16780.46
27-01-2010,16708.6,16708.6,16230.85,16289.82
28-01-2010,16317.16,16524.69,16182.14,16306.87
29-01-2010,16253.82,16390.31,15982.08,16357.96
01-02-2010,16339.32,16422.4,16160.8,16356.03
02-02-2010,16368.44,16525.98,16129.11,16163.44
03-02-2010,16210.25,16552.99,16210.25,16496.05
04-02-2010,16500.29,16508.22,16188.8,16224.95
05-02-2010,16222.56,16222.56,15725.43,15790.93
06-02-2010,15807.75,15951.07,15807.75,15915.65
08-02-2010,15931.34,16061.41,15651.99,15935.61
09-02-2010,15940.73,16094.13,15862.9,16042.18
10-02-2010,16042.18,16141.13,15892.01,15922.17
11-02-2010,15928.28,16202.87,15928.28,16152.59
15-02-2010,16186.9,16227.04,16011.82,16038.35
16-02-2010,16042.18,16310.39,16021.29,16226.68
17-02-2010,16228.91,16480.89,16228.91,16428.91
18-02-2010,16421.2,16452.51,16287.17,16327.84
19-02-2010,16256.53,16301.94,16074.58,16191.63
22-02-2010,16191.32,16423.23,16191.32,16237.05
23-02-2010,16213.14,16324.93,16178.91,16286.32
24-02-2010,16218.68,16328.44,16187.44,16255.97
25-02-2010,16264.1,16329.33,16167.13,16254.2
26-02-2010,16255.33,16669.25,16249.67,16429.55
02-03-2010,16438.45,16808.49,16438.45,16772.56
03-03-2010,16778.29,17012.61,16778.29,17000.01
04-03-2010,17013.68,17024.96,16888.05,16971.7
05-03-2010,16988.29,17097.71,16936.12,16994.49
08-03-2010,17034.92,17187.55,17034.92,17102.6
09-03-2010,17089.22,17130.83,17031.21,17052.54
10-03-2010,17072.94,17183.51,17027.92,17098.33
11-03-2010,17087.63,17215.07,17054.28,17167.96
12-03-2010,17176.02,17244.54,17126.93,17166.62
15-03-2010,17166.97,17195.49,17061.14,17164.99
16-03-2010,17169.84,17416.55,17150.06,17383.18
17-03-2010,17389.47,17576.78,17389.47,17490.08
18-03-2010,17492.81,17548.13,17417.61,17519.26
19-03-2010,17531.47,17600.87,17502.14,17578.23
22-03-2010,17481.96,17559.18,17337.38,17410.57
23-03-2010,17422.51,17530.79,17356.64,17451.02
25-03-2010,17458.51,17575.23,17383.21,17558.85
26-03-2010,17558.85,17682.94,17558.85,17644.76
29-03-2010,17639.18,17793.01,17639.18,17711.35
30-03-2010,17703.67,17783.35,17558.22,17590.17
31-03-2010,17602.39,17699.5,17488.55,17527.77
01-04-2010,17555.04,17706.56,17555.04,17692.62
05-04-2010,17693.66,17948.54,17693.66,17935.68
06-04-2010,17940.32,17991.41,17898,17941.37
07-04-2010,17915.6,18047.86,17878.31,17970.02
08-04-2010,17950.56,17960.91,17679.34,17714.4
09-04-2010,17715.16,17971.47,17715.16,17933.14
12-04-2010,17874.16,17995.25,17816.19,17853
13-04-2010,17831.38,17892.78,17736.09,17821.96
15-04-2010,17804.55,17975.57,17619.02,17639.26
16-04-2010,17645.91,17663.99,17529.55,17591.18
19-04-2010,17584.86,17584.86,17276.8,17400.68
20-04-2010,17394.68,17560.09,17394.68,17460.58
21-04-2010,17458.76,17565.55,17446.51,17472.56
22-04-2010,17476.48,17778.34,17408.02,17573.99
23-04-2010,17533.88,17725.88,17533.88,17694.2
26-04-2010,17692.26,17826.48,17692.26,17745.28
27-04-2010,17744.93,17769.25,17678.56,17690.62
28-04-2010,17643.59,17643.59,17344.58,17380.08
29-04-2010,17382.09,17532.86,17382.09,17503.47
30-04-2010,17503.47,17646.61,17503.47,17558.71
03-05-2010,17536.86,17536.86,17345.92,17386.08
04-05-2010,17371.75,17464.82,17101.96,17137.14
05-05-2010,17103.95,17121.66,16858.23,17087.96
06-05-2010,17080.47,17080.47,16823,16987.53
07-05-2010,16939.58,16939.58,16684.13,16769.11
10-05-2010,16799.49,17356.54,16799.49,17330.55
11-05-2010,17336.13,17379.15,17104.45,17141.53
12-05-2010,17141.53,17252.52,17028.08,17195.81
13-05-2010,17323.63,17389.15,17240.35,17265.87
14-05-2010,17267.25,17329.32,16923.65,16994.6
17-05-2010,16961.92,16961.92,16551,16835.56
18-05-2010,16840.59,17000.34,16744.13,16875.76
19-05-2010,16802.39,16802.39,16373.32,16408.49
20-05-2010,16419.1,16617.8,16419.1,16519.68
21-05-2010,16317.94,16486.74,16187.03,16445.61
24-05-2010,16494.61,16757.73,16413.03,16469.55
25-05-2010,16444.57,16444.57,15960.15,16022.48
26-05-2010,16069.78,16410.35,16069.78,16387.84
27-05-2010,16410.88,16694.55,16331.1,16666.4
28-05-2010,16692.66,16891.17,16692.66,16863.06
31-05-2010,16872.17,16971.15,16806.5,16944.63
01-06-2010,16942.82,16942.82,16318.39,16572.03
02-06-2010,16574.79,16774.15,16571.45,16741.84
03-06-2010,16786.28,17072.63,16786.28,17022.33
04-06-2010,17036.55,17150.42,16963.92,17117.69
07-06-2010,17069.77,17069.77,16686.73,16781.07
08-06-2010,16760.6,16895.73,16560.64,16617.1
09-06-2010,16621.12,16817.69,16591.26,16657.89
10-06-2010,16668.91,16942.6,16668.91,16922.08
11-06-2010,16994.07,17131.56,16994.07,17064.95
14-06-2010,17118.74,17351.18,17118.74,17338.17
15-06-2010,17355.49,17442.5,17249.46,17412.83
16-06-2010,17500.3,17530.38,17407.3,17462.87
17-06-2010,17490.52,17647.42,17394.9,17616.69
18-06-2010,17628.02,17721.99,17525.29,17570.82
21-06-2010,17654.81,17919.62,17654.81,17876.55
22-06-2010,17868.12,17868.12,17725.63,17749.69
23-06-2010,17694.87,17782.41,17629.19,17755.94
24-06-2010,17750.51,17845.65,17632.8,17730.24
25-06-2010,17705.11,17714.73,17546.73,17574.53
28-06-2010,17577.66,17794.8,17571.85,17774.26
29-06-2010,17777.95,17777.95,17465.73,17534.09
30-06-2010,17476.85,17725.04,17373.78,17700.9
01-07-2010,17679.34,17679.34,17455.41,17509.33
02-07-2010,17523.47,17598.94,17426.78,17460.95
05-07-2010,17473.83,17505.73,17423.74,17441.44
06-07-2010,17402.68,17643.14,17395.58,17614.48
07-07-2010,17623.66,17623.66,17447.15,17471.03
08-07-2010,17536.48,17728.37,17536.48,17651.73
09-07-2010,17667.85,17857.58,17667.85,17833.54
12-07-2010,17875.97,18010.07,17874.95,17937.2
13-07-2010,17908.3,17998.04,17855.85,17985.9
14-07-2010,18024.95,18167.22,17897.26,17938.16
15-07-2010,17874.71,17978.56,17858.73,17909.46
16-07-2010,17911.13,17980.27,17892.16,17955.82
19-07-2010,17914.12,18005.07,17856.4,17928.42
20-07-2010,17918.43,18040.17,17848.07,17878.14
21-07-2010,17873.92,18012.2,17873.92,17977.23
22-07-2010,17978.37,18127.9,17879.88,18113.15
23-07-2010,18132.29,18237.56,18093.93,18130.98
26-07-2010,18056.24,18194.09,17993.88,18020.05
27-07-2010,17998.74,18149.56,17998.74,18077.61
28-07-2010,18077.85,18137.14,17925.4,17957.37
29-07-2010,17961.58,18013.1,17902.84,17992
30-07-2010,17981.06,18000.35,17838.92,17868.29
02-08-2010,17911.31,18104.24,17911.31,18081.21
03-08-2010,18149.9,18167.45,18072.38,18114.83
04-08-2010,18115.56,18249.46,18093.03,18217.44
05-08-2010,18234.85,18295.43,18156.45,18172.83
06-08-2010,18165.49,18244.56,18118.19,18143.99
09-08-2010,18141.11,18309.25,18139.9,18287.5
10-08-2010,18272.28,18293.4,18170.77,18219.99
11-08-2010,18177.35,18263.88,18042.89,18070.19
12-08-2010,17972.65,18113.62,17914.78,18073.9
13-08-2010,18080.29,18260.39,18050.42,18167.03
16-08-2010,18169.8,18203.92,17997.46,18050.78
17-08-2010,18049.19,18140.15,18026,18048.85
18-08-2010,18067.67,18286,18067.67,18257.12
19-08-2010,18276.5,18475.27,18276.5,18454.94
20-08-2010,18444.24,18464.14,18360.9,18401.82
23-08-2010,18400.33,18454.38,18371.02,18409.35
24-08-2010,18407.01,18451.73,18260.71,18311.59
25-08-2010,18308.51,18312.43,18156,18179.64
26-08-2010,18194.78,18261.06,18159.13,18226.35
27-08-2010,18205.9,18248.36,17944.16,17998.41
30-08-2010,18063.48,18216.5,17960.23,18032.11
31-08-2010,18015.66,18015.66,17819.99,17971.12
01-09-2010,18027.12,18227.14,18027.12,18205.87
02-09-2010,18215.28,18355.84,18215.28,18238.31
03-09-2010,18238.08,18316.32,18206.5,18221.43
06-09-2010,18124.29,18600.3,18124.29,18560.05
07-09-2010,18571.73,18711.2,18571.43,18645.06
08-09-2010,18627.67,18721.21,18540.65,18666.71
09-09-2010,18669.12,18823.17,18669.12,18799.66
13-09-2010,18845.31,19243.44,18845.31,19208.33
14-09-2010,19218.13,19487.02,19218.13,19346.96
15-09-2010,19343.74,19554.5,19340.99,19502.11
16-09-2010,19476.93,19636.66,19383.46,19417.49
17-09-2010,19436.71,19639.18,19436.71,19594.75
20-09-2010,19445.42,19927.3,19445.42,19906.1
21-09-2010,19925.79,20088.96,19860.88,20001.55
22-09-2010,20039.43,20105.54,19804.02,19941.72
23-09-2010,19944.3,19998.32,19771.63,19861.01
24-09-2010,19836.43,20071.75,19833.52,20045.18
27-09-2010,20082.26,20267.98,20082.26,20117.38
28-09-2010,20114.37,20157.51,19981.96,20104.86
29-09-2010,20086.89,20234.05,19923.11,19956.34
30-09-2010,19931.49,20114.73,19864.46,20069.12
01-10-2010,20094.1,20475.47,20094.1,20445.04
04-10-2010,20501.21,20706.74,20437.36,20475.73
05-10-2010,20461.98,20560.54,20383.16,20407.71
06-10-2010,20448.69,20669.95,20447.05,20543.08
07-10-2010,20544.3,20581.29,20272.77,20315.32
08-10-2010,20297.58,20409.19,20145.74,20250.26
11-10-2010,20291.59,20461.27,20274.95,20339.89
12-10-2010,20357.79,20368.4,20107.25,20203.34
13-10-2010,20223.45,20703.97,20211.66,20687.88
14-10-2010,20700.42,20854.55,20442.82,20497.64
15-10-2010,20518.5,20578.45,20090.18,20125.05
18-10-2010,20160.55,20229.39,19870.51,20168.89
19-10-2010,20298.55,20332.02,19923.96,19983.13
20-10-2010,19924.02,20043.82,19822.66,19872.15
21-10-2010,19951.34,20293.1,19886.12,20260.58
22-10-2010,20334.14,20351.74,20088.67,20165.86
25-10-2010,20199.73,20452.3,20199.73,20303.12
26-10-2010,20325.44,20344.68,20189.3,20221.39
27-10-2010,20220.58,20220.58,19923.71,20005.37
28-10-2010,20116.49,20185.46,19869.32,19941.04
29-10-2010,19986.32,20080.33,19768.96,20032.34
01-11-2010,20272.49,20609.65,20267.1,20355.63
02-11-2010,20407.18,20418.35,20281.73,20345.69
03-11-2010,20472.86,20538.8,20426.18,20465.74
04-11-2010,20605.63,20917.03,20605.63,20893.57
05-11-2010,21045.66,21108.64,20961.98,21004.96
08-11-2010,21041.97,21075.71,20822.37,20852.38
09-11-2010,20851.91,20984.08,20762.81,20932.48
10-11-2010,20917.54,20970.91,20849.92,20875.71
11-11-2010,20930.45,20937.38,20544.22,20589.09
12-11-2010,20529.74,20593.91,20108.4,20156.89
15-11-2010,20167.62,20335.51,20046.6,20309.69
16-11-2010,20371.73,20380.1,19832.22,19865.14
18-11-2010,19997.83,20056.44,19615.51,19930.64
19-11-2010,19982.75,19982.75,19504.87,19585.44
22-11-2010,19713.84,19989.02,19641.42,19957.59
23-11-2010,19841.42,19841.42,19342.69,19691.84
24-11-2010,19735.28,19835.57,19375.92,19459.85
25-11-2010,19560.25,19628.27,19257.37,19318.16
26-11-2010,19391.96,19417.61,18954.82,19136.61
29-11-2010,19230.34,19450.09,19167.19,19405.1
30-11-2010,19373.23,19610.46,19218.02,19521.25
01-12-2010,19529.99,19887.26,19525.15,19850
02-12-2010,20038.66,20084.25,19917.77,19992.7
03-12-2010,20007.89,20067.81,19877.12,19966.93
06-12-2010,20038.25,20217.86,19944.71,19981.31
07-12-2010,19982.9,20008.36,19824.44,19934.64
08-12-2010,19874.3,19875.51,19611.35,19696.48
09-12-2010,19746.15,19771.09,19160.87,19242.36
10-12-2010,19201.89,19537.4,19074.57,19508.89
13-12-2010,19600.28,19710.57,19321.41,19691.78
14-12-2010,19746.75,19836.82,19621.41,19799.19
15-12-2010,19791.22,19817.61,19571.43,19647.77
16-12-2010,19698.58,19897.22,19554.35,19864.85
20-12-2010,19770.02,20006.16,19711.12,19888.88
21-12-2010,19925.76,20090.84,19925.76,20060.32
22-12-2010,20118.82,20151.25,19931.31,20015.8
23-12-2010,20038.83,20076.08,19939.3,19982.88
24-12-2010,19911.46,20086.42,19880.36,20073.66
27-12-2010,20062.6,20190.13,20010.33,20028.93
28-12-2010,20056.47,20090.41,19981.76,20025.42
29-12-2010,20060.88,20274.2,20054.64,20256.03
30-12-2010,20274.12,20410.91,20274.12,20389.07
31-12-2010,20412.76,20552.03,20412.76,20509.09
03-01-2011,20621.61,20664.8,20531,20561.05
04-01-2011,20617.38,20651.21,20449.01,20498.72
05-01-2011,20509.95,20509.95,20243.95,20301.1
06-01-2011,20395.5,20425.85,20107.17,20184.74
07-01-2011,20163.85,20210.62,19629.22,19691.81
10-01-2011,19714.42,19720.43,19158.43,19224.12
11-01-2011,19279.77,19431.56,19003.6,19196.34
12-01-2011,19353.34,19574.63,19048.56,19534.1
13-01-2011,19492.3,19522.38,19136.27,19182.82
14-01-2011,19198.04,19447.82,18811.96,18860.44
17-01-2011,18911.43,19018.94,18779.38,18882.25
18-01-2011,18983.2,19120.62,18933.47,19092.05
19-01-2011,19153.31,19167.06,18898.56,18978.32
20-01-2011,18892.43,19100.26,18794.73,19046.54
21-01-2011,19007.08,19065.34,18932.4,19007.53
24-01-2011,19095.69,19194.46,18998.38,19151.28
25-01-2011,19227.42,19340.99,18949.44,18969.45
27-01-2011,19086.69,19086.69,18656.05,18684.43
28-01-2011,18708.62,18723.12,18235.45,18395.97
31-01-2011,18226.21,18395.09,18038.48,18327.76
01-02-2011,18425.18,18452.06,17982.17,18022.22
02-02-2011,18216.91,18306,18042.61,18090.62
03-02-2011,18113.73,18466.21,18064.61,18449.31
04-02-2011,18450.07,18542.2,17926.98,18008.15
07-02-2011,18135.02,18180.94,17977.01,18037.19
08-02-2011,18141.51,18141.51,17742.18,17775.7
09-02-2011,17723.99,17864.32,17508.35,17592.77
10-02-2011,17603.29,17636.88,17362.59,17463.04
11-02-2011,17519.13,17752.56,17295.62,17728.61
14-02-2011,17940.16,18227.62,17857.12,18202.2
15-02-2011,18260.08,18361.66,18050.48,18273.8
16-02-2011,18273.06,18358.84,18216.12,18300.9
17-02-2011,18345.12,18532.61,18233.79,18506.82
18-02-2011,18564.08,18690.97,18159.82,18211.52
21-02-2011,18238.54,18457.49,18082.66,18438.31
22-02-2011,18390.72,18457.9,18187.33,18296.16
23-02-2011,18233.77,18377.48,18150.01,18178.33
24-02-2011,18135.12,18135.12,17559.7,17632.41
25-02-2011,17775.08,17812.44,17469.97,17700.91
28-02-2011,17811.08,18296.53,17718.88,17823.4
01-03-2011,17982.28,18478.68,17964.39,18446.5
03-03-2011,18318.32,18603.57,18253.62,18489.76
04-03-2011,18622.7,18736.97,18448.69,18486.45
07-03-2011,18361.65,18361.65,18058.71,18222.67
08-03-2011,18277.34,18466.81,18266.62,18439.65
09-03-2011,18522.8,18583.3,18303.8,18469.95
10-03-2011,18430.84,18430.84,18261.26,18327.98
11-03-2011,18248.11,18368.43,18063.29,18174.09
14-03-2011,18167.1,18463.84,18155.43,18439.48
15-03-2011,18113.79,18326.33,17920.55,18167.64
16-03-2011,18263.68,18444.47,18263.68,18358.69
17-03-2011,18227.16,18354.27,18104.02,18149.87
18-03-2011,18251.18,18259.61,17849.53,17878.81
21-03-2011,17984.72,18007.73,17792.17,17839.05
22-03-2011,17929.09,18041.38,17878.8,17988.3
23-03-2011,17972.04,18218.28,17950.17,18206.16
24-03-2011,18286.42,18373.97,18269.32,18350.74
25-03-2011,18480.69,18858.3,18480.69,18815.64
28-03-2011,18799.71,19024.18,18799.57,18943.14
29-03-2011,18949.57,19226.21,18944.82,19120.8
30-03-2011,19178.77,19357.1,19178.77,19290.18
31-03-2011,19339.75,19575.16,19284.35,19445.22
01-04-2011,19463.11,19562.55,19382.35,19420.39
04-04-2011,19473.93,19729.6,19449.36,19701.73
05-04-2011,19731.38,19770.21,19523.54,19686.82
06-04-2011,19698.61,19811.14,19550.55,19612.2
07-04-2011,19620.88,19665.09,19537.02,19591.18
08-04-2011,19602.81,19697.21,19388.42,19451.45
11-04-2011,19382.91,19426.3,19242.59,19262.54
13-04-2011,19187.01,19737.33,19101.63,19696.86
15-04-2011,19670.07,19700.96,19337.12,19386.82
18-04-2011,19389.74,19649.22,19071.47,19091.17
19-04-2011,19091.78,19201.92,18976.19,19121.83
20-04-2011,19274.21,19484.77,19171.03,19470.98
21-04-2011,19582.5,19695.98,19530.5,19602.23
25-04-2011,19538.52,19697.49,19531.34,19584.31
26-04-2011,19596.32,19626.13,19306.92,19545.35
27-04-2011,19610.71,19633.63,19412.79,19448.69
28-04-2011,19532.85,19542.05,19265.92,19292.02
29-04-2011,19292.57,19356.5,19015.05,19135.96
02-05-2011,19224.05,19253.87,18954.76,18998.02
03-05-2011,18979.31,19024.95,18502.42,18534.69
04-05-2011,18558.33,18604.36,18339.53,18469.36
05-05-2011,18484.71,18569.21,18160.65,18210.58
06-05-2011,18289.78,18568.48,18271.68,18518.81
09-05-2011,18628.63,18643.58,18367.21,18528.96
10-05-2011,18564.95,18689.37,18429.06,18512.77
11-05-2011,18572.61,18622.44,18454.93,18584.96
12-05-2011,18525.32,18610.02,18314.34,18335.79
13-05-2011,18362.45,18724.54,18280.7,18531.28
16-05-2011,18492.68,18492.68,18319.88,18345.03
17-05-2011,18374.45,18435.8,18084.67,18137.35
18-05-2011,18177.32,18218.2,18020.79,18086.2
19-05-2011,18166.64,18198.45,18057.82,18141.4
20-05-2011,18199.96,18429.47,18161.38,18326.09
23-05-2011,18269.06,18269.06,17971.02,17993.33
24-05-2011,18016.43,18110.39,17933.94,18011.97
25-05-2011,17976.36,17976.36,17786.13,17847.24
26-05-2011,17917.11,18072.61,17862.88,18044.64
27-05-2011,18105.61,18298.64,18087.16,18266.1
30-05-2011,18319.74,18380.17,18199.52,18232.06
31-05-2011,18266.61,18526.8,18266.61,18503.28
01-06-2011,18527.12,18636.12,18514.66,18608.81
02-06-2011,18425.85,18540.67,18390.57,18494.18
03-06-2011,18554.4,18672.65,18345.85,18376.48
06-06-2011,18344.27,18458.63,18258.42,18420.11
07-06-2011,18355.3,18545.95,18351.24,18495.62
08-06-2011,18448.4,18505.1,18365.94,18394.29
09-06-2011,18394.57,18449.64,18327.01,18384.9
10-06-2011,18390.41,18399.02,18182.9,18268.54
13-06-2011,18242.25,18313.21,18120.76,18266.03
14-06-2011,18276.78,18380.19,18261.11,18308.66
15-06-2011,18298.59,18308.69,18111.21,18132.24
16-06-2011,18060.11,18155.1,17958.94,17985.88
17-06-2011,18060.17,18064.76,17844.09,17870.53
20-06-2011,17925.17,17925.17,17314.38,17506.63
21-06-2011,17574.37,17714.88,17504.27,17560.3
22-06-2011,17659.37,17678.86,17492.19,17550.63
23-06-2011,17526.92,17754.55,17482.21,17727.49
24-06-2011,17804.94,18268.95,17804.94,18240.68
27-06-2011,18132.7,18494.11,18132.7,18412.41
28-06-2011,18493.59,18527.45,18323.44,18492.45
29-06-2011,18552.19,18715.39,18552.19,18693.86
30-06-2011,18741.1,18873.39,18723.14,18845.87
01-07-2011,18974.96,19031.38,18713.07,18762.8
04-07-2011,18896.24,18942.42,18781.88,18814.48
05-07-2011,18837.88,18837.88,18694.05,18744.56
06-07-2011,18730.29,18823.45,18682.6,18726.97
07-07-2011,18776.62,19097.78,18767.25,19078.3
08-07-2011,19084.06,19131.7,18817.71,18858.04
11-07-2011,18823.19,18843.97,18679.49,18721.39
12-07-2011,18534.11,18589.19,18326.42,18411.62
13-07-2011,18468.82,18626.41,18465.4,18596.02
14-07-2011,18563.69,18803.05,18449.23,18618.2
15-07-2011,18694.19,18936.43,18513.22,18561.92
18-07-2011,18592.19,18622.56,18469.53,18507.04
19-07-2011,18521.38,18690.42,18481.83,18653.87
20-07-2011,18756.31,18765.6,18473.9,18502.38
21-07-2011,18514.65,18566.99,18415.36,18436.19
22-07-2011,18565.04,18747.06,18533.43,18722.3
25-07-2011,18753.35,18932.27,18670.84,18871.29
26-07-2011,18898.19,18944.6,18481.63,18518.22
27-07-2011,18571.15,18578.55,18358.76,18432.25
28-07-2011,18300.55,18327.85,18188.88,18209.52
29-07-2011,18194.15,18334.27,18131.86,18197.2
01-08-2011,18352.23,18440.07,18219.25,18314.33
02-08-2011,18283.55,18283.55,18037.87,18109.89
03-08-2011,17970.19,18005.76,17859.5,17940.55
04-08-2011,17983.86,18032.55,17664.73,17693.18
05-08-2011,17350.37,17358.18,16990.91,17305.87
08-08-2011,16907.57,17247.87,16759.45,16990.18
09-08-2011,16517.87,17135.04,16432,16857.91
10-08-2011,17244.71,17256.46,17022.25,17130.51
11-08-2011,17056.61,17207.82,17012.95,17059.4
12-08-2011,17246.88,17246.88,16784.56,16839.63
16-08-2011,17015.99,17035.49,16673.52,16730.94
17-08-2011,16782.24,17000.38,16708.98,16840.8
18-08-2011,16910.27,16916.81,16433.31,16469.79
19-08-2011,16237.78,16287.72,15987.77,16141.67
22-08-2011,16155.99,16370.46,16046.48,16341.7
23-08-2011,16446.85,16549.21,16213.18,16498.47
24-08-2011,16490.78,16533.22,16253.78,16284.98
25-08-2011,16338.14,16373.84,16104.34,16146.33
26-08-2011,16155.55,16256.38,15765.53,15848.83
29-08-2011,16080.74,16462.03,16068.73,16416.33
30-08-2011,16585.1,16714.7,16443.35,16676.75
02-09-2011,16963.67,16989.86,16688.06,16821.46
05-09-2011,16678.34,16760.07,16561.46,16713.33
06-09-2011,16663.73,16894.73,16488.3,16862.81
07-09-2011,16922.31,17157.21,16922.31,17065
08-09-2011,17118.08,17209.66,16987.37,17165.54
09-09-2011,17189.75,17211.8,16830.95,16866.97
12-09-2011,16668.25,16668.25,16393.04,16501.74
13-09-2011,16618.17,16766.19,16374.68,16467.44
14-09-2011,16522.71,16754.22,16387.38,16709.6
15-09-2011,16837.76,16922.4,16545.47,16876.54
16-09-2011,17047.73,17122.54,16889.58,16933.83
19-09-2011,16865.93,16865.93,16709.41,16745.35
20-09-2011,16768.63,17135.44,16758.69,17099.28
21-09-2011,17128.83,17191.12,17000.61,17065.15
22-09-2011,16827.85,16833.61,16316.03,16361.15
23-09-2011,16222.37,16368.41,16052.47,16162.06
26-09-2011,16209.19,16209.19,15801.01,16051.1
27-09-2011,16289.32,16551.65,16282.74,16524.03
28-09-2011,16663.26,16663.26,16363.63,16446.02
29-09-2011,16387.91,16756.08,16316.66,16698.07
30-09-2011,16599.74,16745.16,16404.78,16453.76
03-10-2011,16255.97,16255.97,16056.33,16151.45
04-10-2011,16081.77,16202.38,15745.43,15864.86
05-10-2011,15967.72,16044.91,15760.53,15792.41
07-10-2011,16222.49,16347.48,16148.97,16232.54
10-10-2011,16270.07,16595.93,16230.77,16557.23
11-10-2011,16668.15,16774.12,16510.71,16536.47
12-10-2011,16660.43,16987.06,16608.57,16958.39
13-10-2011,17048,17084.07,16854.03,16883.92
14-10-2011,16836.83,17112.45,16828.45,17082.69
17-10-2011,17176.05,17188.55,16928.38,17025.09
18-10-2011,16817.38,16824.76,16669.04,16748.29
19-10-2011,16883.36,17106.99,16874.34,17085.34
20-10-2011,16911.85,16962.06,16744.99,16936.89
21-10-2011,16975.79,17032.32,16752.21,16785.64
24-10-2011,17011.06,17104.88,16898.6,16939.28
25-10-2011,17012.79,17322.13,16900.26,17254.86
26-10-2011,17336.34,17350.49,17273.52,17288.83
28-10-2011,17671.86,17908.13,17671.86,17804.8
31-10-2011,17806.21,17813.11,17668.27,17705.01
01-11-2011,17540.55,17661.78,17422.47,17480.83
02-11-2011,17347.7,17615.92,17337.65,17464.85
03-11-2011,17430.69,17527.1,17278.03,17481.93
04-11-2011,17674.7,17702.26,17474.39,17562.61
08-11-2011,17593.67,17632.23,17455.22,17569.53
09-11-2011,17641.98,17658.34,17331.23,17362.1
11-11-2011,17187.89,17279.23,17096.84,17192.82
14-11-2011,17348.52,17391.99,17094.43,17118.74
15-11-2011,17081.62,17172.09,16837.56,16882.67
